INDEX,NAME,SHIRTNAME,JAPANESE PLAYER NAME,SPACING,COMMENTARY,AGE,NATIONALITY,FOOT,WEIGHT,HEIGHT,FORM,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,INJURY TOLERANCE,GROWTH TYPE,MARKET PRICE,GK 0,SW 1,CB 2,LB 3,RB 4,DMF 5,CMF 6,LMF 7,RMF 8,AMF 9,LWF 10,RWF 11,SS 12,CF 13,POSITION,ATTACK,DEFENCE,HEADER ACCURACY,DRIBBLE ACCURACY,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,PLACE KICKING,SWERVE,BALL CONTROLL,GOAL KEEPING SKILLS,RESPONSE,EXPLOSIVE POWER,DRIBBLE SPEED,TOP SPEED,BODY BALANCE,STAMINA,KICKING POWER,JUMP,TENACITY,TEAMWORK,S01 1-TOUCH PLAY,S02 OUTSIDE CURVE,S03 LONG THROW,S04 SUPER-SUB,S05 SPEED MERCHANT,S06 LONG RANGE DRIVE,S07 SHOULDER FEINT SKILLS,S08 TURNING SKILLS,S09 ROULETTE SKILLS,S10 FLIP FLAP SKILLS,S11 FLICKING SKILLS,S12 SCISSORS SKILLS,S13 STEP ON SKILLS,S14 DEFT TOUCH SKILLS,S15 KNUCKLE SHOT,S16 JUMPING VOLLEY,S17 SCISSOR KICK,S18 HEEL FLICK,S19 WEIGHTED PASS,S20 DOUBLE TOUCH,S21 RUN AROUND,S22 SOMBRERO,S23 180 DRAG,S24 LUNGING TACKLE,S25 DIVING HEADER,S26 GK LONG THROW,P01 CLASSIC NO.10,P02 ANCHOR MAN,P03 TRICKSTER,P04 DARTING RUN,P05 MAZING RUN,P06 PINPOINT PASS,P07 EARLY CROSS,P08 BOX TO BOX,P09 INCISIVE RUN,P10 LONG RANGER,P11 ENFORCER,P12 GOAL POACHER,P13 DUMMY RUNNER,P14 FREE ROAMING,P15 TALISMAN,P16 FOX IN THE BOX,P17 OFFENSIVE SIDEBACK,P18 TRACK BACK,ATTACK AWARENESS,DEFENCE AWARENESS,SKIN COLOR,SKIN TEXTURE,FACE MODE,LINKED FACE,FACE SLOT,LINKED HAIR,HAIR SLOT,BOOTS,UNTUCKED SHIRT,TIGHT KIT,GLOVES,DRIBBLE STYLE,FREE KICK STYLE,PENALTY KICK STYLE,DROP KICK STYLE,GOAL CELEBRATION STYLE #1,GOAL CELEBRATION STYLE #2,CLUB TEAM,NUMBER,NATIONAL TEAM
44558,Garry Monk,MONK,G. モンク,2,1728,33,England,R,81,183,6,4,4,B,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,56,76,80,69,74,75,75,76,55,58,60,68,50,78,68,70,68,80,75,75,79,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4528,23,0,0,0,1,1,1,1,0,0,斯旺西,16,
44559,Angel Rangel,RANGEL,アンヘル ランヘル,2,146,29,Spain,R,85,186,5,5,5,A,66,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,68,67,73,74,70,72,73,74,62,60,65,73,50,75,72,79,82,79,82,78,72,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4538,18,0,0,0,1,1,1,1,0,0,斯旺西,22,
44560,Joe Allen,ALLEN,ジョー アレン,2,0,22,Wales,R,62,168,6,4,4,A,52,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0,CMF,75,72,70,81,84,74,80,72,67,75,75,82,50,82,82,81,76,73,85,78,72,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Default,0,131,0,4317,27,0,0,0,1,1,1,1,0,0,利物浦,24,
44562,Nathan Dyer,DYER,N. ダイアー,2,699,24,England,R,57,165,5,5,5,B,53,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,RMF,75,41,65,78,71,74,76,77,67,76,76,76,50,72,88,83,86,69,72,77,74,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,Default,0,131,0,4320,22,0,0,0,2,1,1,1,0,0,斯旺西,12,
44563,S. Dobbie,DOBBIE,S. ドビー,2,0,29,Scotland,R,65,173,5,5,5,A,42,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,SS,76,42,68,75,75,72,75,75,75,74,75,77,50,75,81,77,77,74,79,75,72,74,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4434,25,0,0,0,1,1,1,1,0,0,,7,
44564,Ashley Richards,RICHARDS,A. リチャーズ,2,0,21,Wales,R,78,185,3,5,5,A,53,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,RMF,65,58,69,74,70,72,71,74,60,60,65,71,50,70,76,76,82,75,74,75,76,63,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4214,20,0,0,0,1,1,1,1,0,0,,7,
44565,Neil Taylor,TAYLOR,N. テイラー,2,0,23,Wales,L,64,175,5,4,4,B,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,72,69,68,73,74,75,74,74,59,60,64,73,50,75,77,77,82,72,84,73,75,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4519,26,0,0,0,1,1,1,1,0,0,斯旺西,3,
44566,Lee Lucas,LEE LUCAS,L. ルーカス,2,0,20,Wales,R,73,178,3,5,5,A,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CMF,63,60,65,73,78,70,75,69,63,61,65,74,50,71,74,71,74,72,74,73,72,64,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4459,25,0,0,0,1,1,1,1,0,0,斯旺西,31,
44568,Daniel Alfei,ALFEI,D. アルフェイ,2,0,20,Wales,R,77,180,3,5,5,A,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,CB,54,64,70,68,67,65,67,69,55,59,63,68,50,72,71,69,74,75,75,73,74,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4516,26,0,0,0,1,1,1,1,0,0,,7,
44570,Paul Papp,PAPP,パップ,2,0,22,Romania,R,80,188,5,5,5,A,42,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,CB,57,75,81,68,67,68,64,71,56,53,56,69,50,73,67,65,75,83,78,72,80,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4504,25,0,0,0,1,1,1,1,0,0,切沃,33,罗马尼亚
44593,Rigoni,RIGONI,マルコ リゴーニ,2,0,32,Italy,R,74,178,6,5,5,A,66,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,AMF,74,49,72,83,81,76,82,76,72,76,83,83,50,73,82,75,76,72,82,76,73,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4510,27,0,0,0,2,1,1,1,0,0,热那亚,14,
44594,C. Bertani,BERTANI,ベルターニ,2,0,31,Italy,R,71,171,6,5,5,A,42,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CF,76,35,77,76,72,72,71,69,76,66,70,79,50,80,82,78,79,71,80,75,76,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,1,Default,0,131,0,4214,28,0,0,0,1,1,1,1,0,0,,7,
44597,Nuno Santos,NUNO SANTOS,ヌーノ サントス,2,0,32,Portugal,L,76,181,5,5,5,B,103,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,RB,69,68,68,81,75,72,82,83,78,79,78,79,50,77,75,79,77,73,76,81,71,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Default,0,131,0,4402,19,0,0,0,1,1,1,1,0,0,帕科斯费雷拉,17,
44599,N. Kebano,KEBANO,ケバノ,2,0,20,France,R,65,170,3,4,5,A,53,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,AMF,70,45,67,82,78,75,80,75,66,67,65,75,50,71,80,78,74,67,75,73,74,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4508,22,0,0,0,1,1,1,1,0,0,,7,
44600,Bahebeck,BAHEBECK,バエベック,2,0,19,France,R,76,182,3,5,5,A,190,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,LWF,70,34,65,79,71,68,67,65,67,66,63,68,50,67,79,83,85,75,73,75,79,63,62,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,Default,0,131,0,4519,18,0,0,0,1,1,1,1,0,0,特鲁瓦,19,
44601,Mamadou Niang,NIANG,エムバイ ニアング,2,0,17,France,R,75,184,4,6,6,A,242,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,CF,77,36,76,83,77,78,82,83,75,78,82,82,50,75,80,83,85,84,78,82,80,67,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4442,27,0,0,0,2,1,1,1,0,0,AC米兰,19,
44606,Vidli?ka,VIDLICKA,ヴィドリチュカ,2,0,31,Czech Republic,R,75,180,5,5,5,A,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,62,68,72,70,70,71,74,76,60,56,63,71,50,73,75,73,76,74,81,73,76,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4511,19,0,0,0,1,1,1,1,0,0,布拉格斯巴达,24,
44608,W. Mubarak,M. WAKASO,ワカソ ムバラク,2,0,22,Ghana,L,72,171,4,4,4,A,62,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,LMF,72,43,66,79,73,76,77,78,63,79,78,75,50,71,84,84,78,76,79,81,78,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4324,28,0,0,0,1,1,1,1,0,0,西班牙人,22,
44609,álvaro Soberon,ALVARO,アルバロ ゴンザレス,2,0,22,Spain,R,71,183,4,5,5,A,42,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,CB,55,73,79,66,67,70,67,73,44,50,50,67,50,79,74,68,76,80,78,77,82,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4518,19,0,0,0,1,1,1,1,0,0,萨拉戈萨,4,
44610,Agyriba,AGYRIBA,アギリバ,2,0,23,Ghana,R,82,190,4,4,4,B,100,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,DMF,57,65,70,67,67,67,65,68,62,63,62,67,50,73,73,73,77,82,77,75,73,62,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,Default,0,131,0,4211,26,0,0,0,1,1,1,1,0,0,,7,
44612,?mer Toprak,TOPRAK,トプラク,2,0,23,Turkey,R,83,186,5,6,6,C,63,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,55,76,74,71,72,74,73,73,62,62,63,70,50,79,74,75,80,82,78,75,84,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Special,1,862,1,4937,26,1,0,0,1,1,1,1,0,0,,21,土耳其
44616,Willian Magr?o,WILLIAN MAGRAO,ウィリアン マグロン,2,0,25,Brazil,R,81,190,5,5,5,A,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,DMF,70,66,70,78,76,76,73,72,70,66,67,80,50,75,71,73,76,81,77,82,71,73,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4522,23,0,0,0,1,1,1,1,0,0,克鲁塞罗,28,
44617,Leandro Oliveira,LEANDRO,レアンドロ,2,0,19,Brazil,R,71,177,4,5,5,A,42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,SS,65,28,74,82,69,70,71,68,78,69,68,83,50,77,87,84,85,71,76,78,75,70,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4504,60,0,0,0,1,1,1,1,0,0,格雷米奥,21,
44619,Rodrigo Moledo,RODRIGO MOLEDO,ホドリゴ モレド,2,2102,24,Brazil,R,86,188,4,5,5,A,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,53,75,82,73,71,75,68,66,55,55,58,70,50,72,71,65,76,86,71,80,73,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4208,61,0,0,0,1,1,1,1,0,0,阿雷格利港国际,13,
44620,Felipe Anderson,FELIPE ANDERSON,フェリピ アンデルソン,2,833,19,Brazil,R,66,178,4,5,5,A,58,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,AMF,73,43,66,81,76,68,77,76,70,73,75,83,50,67,83,82,80,72,77,73,72,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4522,19,0,0,0,1,1,1,1,0,0,桑托斯,10,
44621,Diogo Antunes,DIOGO,ジオゴ,2,0,25,Brazil,R,80,181,4,4,4,A,56,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,CMF,64,67,70,72,71,71,71,72,63,62,68,76,50,79,79,73,77,78,80,78,75,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Default,0,131,0,4372,18,0,0,0,1,1,1,1,0,0,费古埃伦斯,29,
44630,Diego Mainz,MAINZ,マインス,2,651,29,Spain,R,80,187,5,5,5,A,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,55,76,81,66,68,69,69,73,50,50,50,67,50,79,69,65,72,83,77,77,80,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4336,18,0,0,0,1,1,1,1,0,0,格兰纳达,5,
44631,Dani Benitez,D. BENITEZ. F,ダニ ベニテス,2,553,25,Spain,L,69,181,4,4,4,A,66,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,LMF,72,44,65,79,73,73,76,78,67,76,78,78,50,72,82,81,79,73,79,77,74,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4497,28,0,0,0,1,1,1,1,0,0,格兰纳达,11,
44634,Mikel Rico,MIKEL RICO,ミケル リコ,2,1710,27,Spain,R,78,182,6,5,5,A,13,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,CMF,68,68,66,77,76,75,76,72,60,60,62,77,50,78,77,73,77,76,84,75,75,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4449,20,0,0,0,1,1,1,1,0,0,格兰纳达,14,
44636,L. Muriel,MURIEL,ルイス ムリエル,2,0,21,Colombia,R,79,178,4,6,6,A,66,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,CF,83,40,73,84,72,72,67,72,79,63,76,81,50,78,82,84,87,79,82,78,80,72,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4322,3,0,0,0,1,1,1,1,0,0,乌迪内斯,24,
44637,A. Nyom,NYOM,アラン ニョム,2,0,24,Cameroon,R,81,186,4,5,5,A,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,66,66,70,73,69,71,71,76,59,60,64,70,50,74,78,77,82,78,82,76,76,68,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4460,18,0,0,0,1,1,1,1,0,0,格兰纳达,2,
44639,í?igo López,INIGO LOPEZ,イニゴ ロペス,2,1117,30,Spain,R,74,185,5,5,5,A,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,57,76,79,68,69,70,70,71,58,55,55,69,50,77,71,69,75,83,78,78,81,70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4539,25,0,0,0,1,1,1,1,0,0,格兰纳达,8,
44640,M. Lucena,LUCENA,ルセナ,2,1558,29,Spain,R,84,186,5,5,5,A,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,CB,55,75,76,69,70,70,73,72,57,55,55,69,50,78,70,68,73,80,77,77,75,74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4315,21,0,0,0,1,1,1,1,0,0,格兰纳达,18,
44643,Crescenzi,CRESCENZI,クレッシェンツィ,2,0,21,Italy,R,76,175,4,6,6,A,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,LB,67,65,71,77,70,72,74,77,64,63,71,75,50,73,79,79,81,75,80,74,77,70,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4491,24,0,0,0,1,1,1,1,0,0,,7,
44646,André Pereira,ANDRE PEREIRA,アンドレ ペレイラ,2,0,19,Portugal,R,72,180,4,4,4,A,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,70,55,54,52,50,56,58,45,45,45,54,74,80,53,49,56,79,53,78,76,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4520,22,0,0,0,1,1,1,1,0,0,吉马良斯,41,
44649,Fabricio,FABRICIO,ファブリシオ,2,0,27,Brazil,R,81,183,5,5,5,A,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,73,42,72,78,76,73,70,70,70,68,62,74,50,80,72,75,76,75,78,75,75,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,4,1,Default,0,131,0,4326,25,0,0,0,1,1,1,1,0,0,,7,
44651,Júlio Alves,JULIO ALVES,ジュリオ アウヴェス,2,0,21,Portugal,R,70,178,3,5,5,A,79,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,AMF,68,42,65,80,73,67,77,70,67,75,78,76,50,72,80,72,72,66,72,70,71,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4245,21,0,0,0,1,1,1,1,0,0,,7,
44653,Mostefa,MOSTEFA,モステファ,2,0,29,Algeria,R,82,181,6,5,5,A,52,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,RB,63,70,69,69,72,65,78,77,61,63,57,69,50,75,73,70,78,78,83,77,75,75,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4374,19,0,0,0,1,1,1,1,0,0,阿雅克肖,14,
44656,Guidileye,GUIDILEYE,ギディレイ,2,0,22,France,R,76,181,3,5,5,A,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DMF,65,69,73,76,72,73,73,70,67,67,63,68,50,72,75,72,79,82,76,79,82,65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,Default,0,131,0,4324,19,0,0,0,1,1,1,1,0,0,,7,
44657,Culma,CULMA,クルマ,2,0,31,Colombia,R,79,179,5,6,6,B,199,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,DMF,61,75,80,72,76,72,72,70,64,65,61,75,50,78,72,75,78,81,79,78,76,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,5,1,Default,0,131,0,4352,26,0,0,0,1,1,1,1,0,0,布雷斯特,2,
44658,Ben Basat,BEN BASAT,ベン バサト,2,0,26,Israel,R,69,185,5,6,5,A,60,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,CF,75,42,76,76,72,70,68,73,78,81,78,75,50,80,72,80,83,78,79,83,75,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4459,21,0,0,0,1,1,1,1,0,0,图卢兹,9,
44659,Krychowiak,KRYCHOWIAK,クリホヴィアク,2,0,22,Poland,R,85,186,4,6,6,A,60,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,DMF,64,68,71,75,74,73,78,80,73,81,75,73,50,73,76,77,83,78,77,85,75,67,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4498,21,0,0,0,1,1,1,1,0,0,兰斯,4,
44660,Glombard,GLOMBARD,グロンバール,2,0,23,France,R,74,178,5,4,4,A,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,66,61,68,69,69,64,74,80,65,68,67,68,50,78,78,81,85,81,79,74,78,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6,1,Default,0,131,0,4394,27,0,0,0,1,1,1,1,0,0,兰斯,27,
44661,Rodelin,RODELIN,ロデラン,2,0,26,France,R,70,192,5,5,4,A,59,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,CF,72,42,83,82,78,72,70,73,73,78,76,78,50,78,68,82,78,84,76,85,80,68,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,1,Default,0,131,0,4209,19,0,0,0,1,1,1,1,0,0,里尔,20,
44662,Karaboué,KARABOUE,カラブエ,2,0,24,France,R,72,173,4,5,5,A,42,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,RMF,73,55,68,78,79,78,79,78,69,77,76,76,50,76,83,81,80,75,78,79,75,67,66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,Default,0,131,0,4403,18,0,0,0,2,1,1,1,0,0,南锡,18,
44663,Verhoek,VERHOEK,フェルフーク,2,0,23,Netherlands,R,84,188,4,5,5,A,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,71,36,72,77,71,68,69,70,73,68,64,76,50,76,74,80,79,82,75,77,77,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4415,18,0,0,0,1,1,1,1,0,0,,7,
44664,V. Pajot,PAJOT,パジョ,2,0,22,France,R,63,176,5,5,5,A,22,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,CMF,70,68,68,78,80,70,80,71,67,71,71,78,50,69,79,73,74,72,83,79,73,69,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,Default,0,131,0,4459,25,0,0,0,1,1,1,1,0,0,雷恩,26,
